Category,Price,Rating,Stock,Discount
D,2469.0,3.881408838367865,In Stock,47.0
A,2053.0,3.317306004614981,In Stock,28.3
C,9449.0,3.3654564177172195,In Stock,12.0
B,7574.0,4.5977691516254655,Out of Stock,28.0
B,2629.0,3.2328324155673958,In Stock,28.0
C,9443.0,4.430256737564136,In Stock,16.0
C,9149.0,3.2491993753429647,Out of Stock,30.0
D,1622.3451984126982,2.6222192459174622,Out of Stock,0.0
A,8110.0,2.5428175417649457,Out of Stock,12.0
B,5001.0,3.111345273381468,Out of Stock,6.0
D,4945.0,3.102738577398457,In Stock,27.0
A,5065.0,3.8947850472209518,Out of Stock,15.6
B,1425.0,3.747818332982504,In Stock,40.0
A,8714.0,4.053873780279593,In Stock,17.5
C,9964.0,3.889815133368812,In Stock,36.0
A,7245.0,3.926151475803104,Out of Stock,14.0
D,1493.0,3.9007234309744616,Out of Stock,18.0
D,5681.0,4.728030580616512,Out of Stock,39.0
D,698.0,2.5201891082936947,Out of Stock,8.0
C,8109.0,2.406552685752251,In Stock,40.0
A,1475.0,3.2283826582801542,Out of Stock,3.0
B,103.0,3.1632806868275725,Out of Stock,16.0
C,5350.0,4.408158703019483,Out of Stock,27.0
A,4344.0,4.158135045472835,Out of Stock,12.0
B,6216.0,3.885563881931149,Out of Stock,10.0
B,7410.0,3.0668357246674436,Out of Stock,11.0
C,908.0,2.4362968837459995,In Stock,12.0
C,5949.0,2.3097905591787278,Out of Stock,32.0
D,4348.0,4.831264995979131,In Stock,37.0
A,2425.0,1.280146153126628,Out of Stock,34.0
D,6698.0,2.7605977111898032,In Stock,27.86
C,1951.0,1.283084494896114,Out of Stock,38.0
C,8300.0,1.346404524138724,Out of Stock,29.0
C,3888.0,3.038160198339047,In Stock,20.0
C,4005.0,2.026526908336027,Out of Stock,40.0
A,9854.0,2.694786815958856,Out of Stock,3.0
B,1064.0,3.8367861579095357,Out of Stock,14.0
B,8598.0,4.07081049373118,Out of Stock,29.0
B,6216.0,3.4453543894689926,In Stock,14.0
B,4776.0,3.879422821658204,In Stock,36.0
A,1856.0,1.8404630401103772,Out of Stock,31.0
D,3555.0,1.2286097038283836,In Stock,33.02
C,2607.0,2.3973194203391337,In Stock,21.0
C,4666.7855136595435,2.3198644786707767,Out of Stock,25.44
C,7122.0,2.7377935216614535,In Stock,1.0
D,6550.0,1.4503517042455574,Out of Stock,23.0
C,1366.0,4.711987441424158,Out of Stock,38.0
C,7081.0,2.088210771004677,Out of Stock,24.0
C,577.0,2.8622932307592306,In Stock,20.0
B,8936.0,1.9344745859984824,In Stock,13.0
C,823.0,1.0943129812326209,In Stock,44.0
C,3458.0,3.0715812946445333,In Stock,6.0
A,9852.0,2.0239450414525084,Out of Stock,26.0
B,8394.0,1.9103827606159327,Out of Stock,12.0
B,5579.0,3.6621877765622366,Out of Stock,20.88
C,6696.0,2.930396769443444,In Stock,0.0
B,9038.0,3.79299131684906,Out of Stock,49.0
B,5575.0,3.8306381313926408,In Stock,28.0
C,2934.0,3.256926753248251,In Stock,28.0
C,4907.0,2.5291907464238967,Out of Stock,20.24
C,2359.0,1.2347487005577764,Out of Stock,19.94
B,3064.0,2.9747131160007165,In Stock,13.0
C,9689.0,3.898176358758559,Out of Stock,47.0
C,3017.0,3.398362562037509,In Stock,47.0
B,1186.0,3.2146205823279583,Out of Stock,38.0
C,4010.355,2.0467789227658466,Out of Stock,8.0
C,597.0,3.792008442475743,In Stock,47.0
B,9172.0,2.9978624601858326,Out of Stock,15.7
A,5842.0,3.068352723725311,Out of Stock,40.0
C,9693.0,2.7605836007193187,In Stock,47.0
B,2780.0,3.0745981429996436,In Stock,25.54
B,1160.0,4.232012628042476,In Stock,25.0
C,3897.4207777777774,3.1252566517157514,In Stock,31.38
A,2373.0,4.262340343796264,Out of Stock,10.0
B,8478.0,2.31413239809593,Out of Stock,38.0
D,2885.0,3.29218736783225,In Stock,4.0
D,1871.0,2.699047462439864,Out of Stock,27.0
D,9802.0,3.553112152413903,In Stock,36.0
B,9101.0,3.8055919487593726,Out of Stock,1.0
D,8077.0,3.1106982030759687,Out of Stock,20.0
C,878.0,2.4908757842497082,In Stock,10.0
A,4470.0,3.2363090199980955,Out of Stock,49.0
B,9895.0,3.5886480817394477,In Stock,5.0
B,1400.0,4.13023903283565,In Stock,28.84
A,244.0,2.2639855950777465,In Stock,4.0
D,7247.0,3.624204706676372,Out of Stock,16.0
A,860.0,4.764904531677262,In Stock,18.0
C,9078.0,3.200384235041743,In Stock,30.0
A,9997.0,2.137023032240207,Out of Stock,27.0
B,9958.0,4.163330985704734,In Stock,1.0
C,3894.0,2.6402507364494467,In Stock,15.0
D,5901.0,3.3303753402358907,In Stock,31.0
A,1746.0,2.1128128394302683,In Stock,34.0
C,7019.0,2.3017552754388166,In Stock,41.0
A,4316.0,4.256286667124236,Out of Stock,11.0
B,3019.0,3.434520377922623,In Stock,44.0
D,1898.0,1.0620023583273537,Out of Stock,0.0
D,4042.0,2.9266623201528126,Out of Stock,35.0
B,4144.38,1.3770460936552331,Out of Stock,35.0
A,3807.0,2.788718126467676,Out of Stock,15.0
A,1871.0,3.3555289088493985,Out of Stock,43.0
D,5843.0,4.152433100571231,Out of Stock,24.0
C,2462.0,2.142589530356789,Out of Stock,12.64
C,5671.0,2.5171117581824767,Out of Stock,35.0
B,2163.0,3.1987446217166764,In Stock,2.0
B,141.0,2.0441359764942715,In Stock,15.0
C,5263.0,2.4056582563909252,Out of Stock,10.0
C,3097.0,2.299239984598219,Out of Stock,28.0
A,6903.0,2.569684348933683,Out of Stock,12.0
B,8516.0,3.544980061905084,Out of Stock,11.0
C,4207.0,1.3190225092970267,Out of Stock,3.0
C,9598.0,3.699077230801368,In Stock,7.0
A,9792.0,1.743031066654968,Out of Stock,26.0
C,2463.0,2.946698992249034,In Stock,45.0
B,6103.0,1.6178056362897633,Out of Stock,45.0
C,4967.0,2.4686098995300174,Out of Stock,41.0
D,8872.0,2.3286951768216317,Out of Stock,13.0
B,9765.0,3.0662834236086485,In Stock,19.0
B,9650.0,3.1384801360898957,In Stock,24.0
A,1493.0,2.321845581431306,Out of Stock,36.0
C,1462.0,3.084025142083114,In Stock,0.0
C,2642.0,2.8338601052300265,In Stock,23.0
D,7573.0,4.489969795904603,Out of Stock,22.0
B,3785.0,1.384911857102992,In Stock,2.0
A,7431.0,2.221917332176673,Out of Stock,10.0
A,3885.0,3.6629409195906812,In Stock,1.0
C,7899.542380952379,2.4401296007463333,Out of Stock,4.0
B,2054.0,4.020705694779065,In Stock,2.0
B,2294.0,2.5140384399714297,In Stock,1.0
C,5652.0,2.4506161339091608,Out of Stock,4.0
C,4468.0,2.4143579415198118,Out of Stock,40.0
A,4861.0,2.394329224388529,In Stock,14.0
B,8509.0,2.6586935970447003,Out of Stock,32.0
A,4028.68,1.6075212298906587,In Stock,14.0
C,213.0,1.3093390809044458,In Stock,30.0
D,6302.0,3.1571728730170605,Out of Stock,40.0
C,4599.0,2.7059196992070778,Out of Stock,16.0
D,1054.0,2.6872901363822854,In Stock,17.0
B,6431.0,3.0572228760347833,In Stock,4.0
B,6437.0,2.0235713549373444,In Stock,33.0
C,8137.0,3.177708028984185,Out of Stock,1.0
B,2935.0,2.0917730409050623,In Stock,10.0
C,5273.0,2.4136879303418004,Out of Stock,10.0
A,4077.0,2.649194449972887,Out of Stock,16.0
A,3385.0,4.070429443594142,In Stock,31.0
A,6143.0,3.4977496968660375,Out of Stock,11.0
B,4185.0,2.7239904206326857,In Stock,13.0
D,4962.0,3.1205871463083,Out of Stock,46.0
C,2341.0,2.989605005373678,Out of Stock,19.0
D,3945.0,1.873916737595984,Out of Stock,36.0
C,2806.0,3.092530207474025,Out of Stock,28.0
D,6057.0,4.7043689461398674,In Stock,48.0
C,9011.0,2.882268773862647,In Stock,27.64
B,3978.0,2.4124411276526287,In Stock,32.0
D,1707.0,2.9206543762026134,Out of Stock,28.9
D,855.0,2.5601391538445273,Out of Stock,7.0
C,1279.0,4.968169215602468,Out of Stock,36.0
D,8705.0,4.899799221719233,In Stock,23.0
C,7317.0,1.1599733180216578,In Stock,0.0
A,9972.0,2.5484902143478916,Out of Stock,15.0
D,4194.0,2.8833765028106115,Out of Stock,36.0
D,1152.0,2.4465680746227156,Out of Stock,35.56
D,1155.0,1.6719066888617227,In Stock,38.0
C,7400.0,2.7941732006435323,In Stock,18.0
B,1241.0,3.7281744313784952,In Stock,9.0
D,4774.0,2.311133033991066,Out of Stock,14.0
C,9789.0,3.9793901994925465,In Stock,14.0
B,6906.0,3.7394212347130473,Out of Stock,41.0
D,5383.0,3.0936229253617693,In Stock,27.0
B,7721.0,4.973106647688812,Out of Stock,34.0
C,4927.72,1.3034647208011507,Out of Stock,7.0
C,4789.0,3.593291414559051,Out of Stock,0.0
D,3388.4599841269837,2.711951872400644,In Stock,40.0
A,3855.0,3.6316041801732104,Out of Stock,46.0
B,1697.0,3.113920706992536,In Stock,4.0
B,3227.0,3.2476467979581116,Out of Stock,42.0
A,8483.0,3.489094254119625,In Stock,21.22
B,687.0,1.7881303191254316,In Stock,25.0
C,8073.0,2.9656219696734696,Out of Stock,4.0
A,7280.0,2.1538050811043083,Out of Stock,23.0
C,1124.0,1.2976940551116578,In Stock,29.0
B,4419.0,3.520961211195163,In Stock,13.0
D,8891.0,3.5276534091710783,In Stock,37.0
B,247.0,3.751445773882014,In Stock,10.0
C,9324.0,3.0258327040958526,Out of Stock,37.0
C,4905.0,1.5005831202258748,Out of Stock,7.0
B,7605.0,3.4254417791400305,Out of Stock,4.0
D,1237.0,1.2792889346805976,Out of Stock,44.0
D,4000.0,4.494689665649405,In Stock,39.52
D,5788.0,3.940537273570595,In Stock,37.0
B,7356.0,1.8205936286494948,In Stock,11.0
B,1061.0,4.202112381149515,Out of Stock,8.0
B,2302.0,3.0799644525667573,In Stock,8.0
A,5634.0,3.5182187285845132,Out of Stock,46.0
B,7297.0,3.80519280813672,In Stock,4.0
A,5207.0,4.598479016881183,Out of Stock,3.0
C,561.0,1.215438912270857,In Stock,24.06
A,922.0,3.5015294750881263,Out of Stock,15.96
B,6349.0,3.732495825709702,Out of Stock,20.06
D,7719.0,1.955424858669331,In Stock,39.0
A,186.0,4.187301300227221,Out of Stock,24.0
B,2971.0,1.6620358271642193,In Stock,10.0
D,4495.0,2.9699825175349126,In Stock,4.0
D,5672.0,3.152687056666544,In Stock,27.0
C,7487.0,3.410270078824719,In Stock,21.0
D,8989.0,2.1779779514581934,Out of Stock,6.0
A,483.0,4.946046913380037,In Stock,32.0
B,6710.0,1.791122243046598,Out of Stock,27.0
C,1685.0,2.305246779771446,In Stock,6.0
C,6014.0,2.902608767639655,Out of Stock,14.0
A,5261.0,4.32659017047942,Out of Stock,12.0
C,3481.0,3.041725997087996,In Stock,26.0
B,6090.0,2.4083015984441123,In Stock,21.0
C,9574.0,3.1189751692308647,In Stock,45.0
B,9464.0,1.9762456289176475,Out of Stock,40.0
C,3074.0,1.0645103511375225,In Stock,34.0
A,5674.0,1.1281011831664922,In Stock,49.0
A,2271.0,1.5990502241484132,Out of Stock,20.0
D,347.0,2.616392659258159,Out of Stock,41.0
A,4847.0,2.7226170283623694,Out of Stock,3.0
A,329.0,4.5464686714966085,In Stock,48.0
A,7150.0,2.9775348341038668,In Stock,12.0
B,8468.0,2.6583753624129933,In Stock,24.0
C,9742.0,4.371794267225391,Out of Stock,20.0
B,2659.0,4.690972541448483,In Stock,32.0
C,2396.0,2.573546955964143,Out of Stock,0.0
A,528.0,3.791900908281868,In Stock,17.0
A,1827.0,2.557424394926278,Out of Stock,37.0
A,4385.0,2.9043208730632597,Out of Stock,2.0
C,6576.0,3.334980421941403,In Stock,23.0
A,2821.0,1.6166706211073825,In Stock,14.0
C,5298.748,2.5073489209647213,Out of Stock,32.0
B,6812.0,3.133108452860912,In Stock,26.0
A,8754.0,3.485529791742369,In Stock,7.0
C,5077.0,2.419307217212562,Out of Stock,10.0
C,4175.0,3.110450068650508,Out of Stock,8.0
B,8341.0,1.0324647678890266,In Stock,15.0
D,6138.0,3.7440158432634854,Out of Stock,18.0
B,1973.0,3.596717477347006,In Stock,6.0
C,7355.0,2.4534114338249173,Out of Stock,5.0
B,906.0,2.2542244098885296,Out of Stock,25.0
D,8779.0,3.2105772239975754,Out of Stock,26.0
B,124.0,2.475803322226273,In Stock,19.0
B,5408.0,3.7727880550346833,Out of Stock,19.0
C,4501.0,2.295327988510453,In Stock,36.02
D,7053.0,4.346376620059969,In Stock,31.0
A,3751.0,4.822191171866065,Out of Stock,16.54
A,9833.0,3.0666789417308182,In Stock,26.0
A,8339.0,3.5583160168704246,In Stock,22.0
C,1884.0,3.3089582276669285,Out of Stock,38.0
D,6107.0,3.874902284081805,Out of Stock,24.0
C,1258.0,4.516189227185093,Out of Stock,37.0
C,5039.0,4.016191570603867,In Stock,28.0
D,3074.0,3.5850641811405457,Out of Stock,24.0
A,3020.0,3.3865934001566265,In Stock,28.0
A,2271.0,4.477057358676351,In Stock,13.0
A,640.0,4.2132885243405305,In Stock,26.0
C,1521.0,3.612590243573051,Out of Stock,42.0
C,6878.0,2.7558734658999025,In Stock,19.0
D,2674.0,2.530784597631204,In Stock,26.46
C,924.0,3.162581183374219,In Stock,49.0
C,8067.0,3.479179341562088,In Stock,20.0
A,6523.071999999999,3.7616968748165682,In Stock,12.0
C,6491.0,3.65187530877077,Out of Stock,18.0
D,5957.0,3.6646773038192815,In Stock,35.0
A,2976.6516666666666,3.2242333248081465,Out of Stock,40.0
A,4393.0,3.4867901590903974,Out of Stock,48.0
D,263.0,3.647963586834757,Out of Stock,19.0
D,6311.0,4.30510536029376,In Stock,2.0
B,873.0,2.870570008439996,Out of Stock,27.8
D,5053.0,3.2996479737799715,Out of Stock,5.0
A,1641.0,3.510034550911255,Out of Stock,41.0
D,1140.0,2.0654546030247993,In Stock,43.0
A,1689.0,2.3698465476448574,In Stock,28.0
A,5690.0,2.5306474795298133,In Stock,42.0
B,9250.0,2.06503899208319,In Stock,2.0
D,6666.0,3.164385411443798,In Stock,36.0
A,2146.0,1.489775648756209,In Stock,27.0
D,9210.0,1.844376017058151,Out of Stock,7.0
A,4103.0,2.0969191182684384,In Stock,14.0
A,3301.0,3.015537971435499,Out of Stock,3.0
A,5398.0,2.939921335737986,In Stock,31.0
C,7066.0,2.522407519204401,In Stock,21.0
B,2048.0,4.117404863857483,Out of Stock,23.4
D,446.0,2.8140453322401124,Out of Stock,17.0
B,8127.0,3.4063009891917506,Out of Stock,26.0
B,3012.0,1.0381283794275564,In Stock,12.0
C,5693.0,2.1484764950266553,In Stock,17.0
A,9456.0,1.2277164148513249,In Stock,40.0
A,1832.0,2.681233823293056,In Stock,26.0
C,7640.0,1.035964940597223,Out of Stock,34.0
C,9980.0,3.574172143925947,Out of Stock,1.0
C,7511.0,2.6399097390967823,Out of Stock,33.0
C,1025.0,2.7085005812884537,In Stock,5.0
D,5867.0,4.133114890390129,Out of Stock,18.0
A,1907.0,3.1758090508447965,In Stock,16.0
A,2886.0,2.351454032973133,In Stock,7.0
A,3733.0,3.195066628364668,Out of Stock,22.0
D,7288.0,3.421729624678628,In Stock,8.0
D,9390.0,1.736712394123578,Out of Stock,4.0
B,9037.0,3.3151763537396306,Out of Stock,13.68
B,102.0,4.4675534523641405,Out of Stock,19.0
A,580.0,3.743441412974479,In Stock,17.0
D,1870.0,1.0479042074208431,Out of Stock,15.0
D,9076.0,2.501426447505471,In Stock,34.0
B,7248.0,3.5750765192168554,In Stock,34.0
B,4394.0,2.605273974754714,In Stock,31.0
C,5408.0,2.3784373373394687,Out of Stock,4.0
B,1642.0,2.433809471291809,In Stock,13.0
C,5458.0,2.0976762886329543,Out of Stock,24.18
C,6387.0,4.992309231031239,In Stock,30.24
A,9702.0,2.449885496021085,In Stock,48.0
C,5335.0,2.5447387249469835,Out of Stock,25.0
C,7985.0,3.3490849015620405,Out of Stock,1.0
A,9788.0,1.1239669344008978,In Stock,40.0
D,1362.0,2.5227617479973103,In Stock,15.0
C,3225.0,2.618296321695086,In Stock,21.8
D,9180.0,3.8598796191547,In Stock,23.0
C,7287.0,3.0093928288808915,In Stock,27.0
B,3687.0,2.929516446524409,Out of Stock,11.0
C,2087.0,2.6473426988442728,In Stock,37.0
D,5149.08,4.802708673665242,In Stock,43.0
C,4756.0,1.62026104309925,In Stock,26.5
D,6464.0,2.856853817349537,In Stock,33.4
D,1947.0,2.4359981007381997,In Stock,42.0
A,7681.0,2.873701777286475,In Stock,33.0
B,8761.0,2.8606384990734397,In Stock,9.0
A,5528.0,2.578012288323245,In Stock,35.0
C,2191.0,2.414634683159434,In Stock,37.0
C,5661.0,2.2734877520291508,Out of Stock,3.0
A,880.0,4.883646612012302,In Stock,24.0
B,855.0,2.8235123602780026,Out of Stock,20.76
D,2420.0,3.260093378363427,In Stock,25.0
C,2291.0,4.941379645712672,In Stock,1.0
B,7224.0,4.0295406929919775,Out of Stock,41.0
A,4878.0,3.0645783941471727,Out of Stock,3.0
D,1136.0,2.168954157425102,In Stock,47.0
D,4061.856666666667,3.503204175009356,Out of Stock,14.0
C,7435.0,1.7749209622431836,In Stock,7.0
D,7807.0,4.791218809574549,Out of Stock,46.0
A,8874.0,2.094964447598965,Out of Stock,48.0
A,6348.0,2.789798133249713,In Stock,40.0
C,2585.0,2.7094713633447816,In Stock,40.0
A,8681.0,2.587151907749907,Out of Stock,28.0
B,6359.0,3.1004180410766056,Out of Stock,17.0
B,8410.0,3.9562497945022463,Out of Stock,7.0
D,8964.0,2.8540820764629067,Out of Stock,20.56
C,4896.352949334979,2.504816812961165,Out of Stock,25.0
A,1888.0,2.7615823514052416,In Stock,37.0
B,6110.0,2.3735763963619014,Out of Stock,43.0
C,3526.0,3.8644957365973274,Out of Stock,8.0
A,7199.0,2.534106499356928,In Stock,42.0
B,9439.0,3.097337874439778,In Stock,32.0
A,5097.0,1.9878853605766764,In Stock,41.0
D,8031.0,4.02576674571737,Out of Stock,48.0
C,2205.0,1.2603274575957966,In Stock,18.74
A,3240.0,2.865361847955119,In Stock,8.0
B,3263.0,3.6075593603991165,Out of Stock,30.0
A,1322.0,1.591617818524301,In Stock,24.0
A,3261.0,3.3185762699666257,In Stock,36.0
B,9392.0,3.2866066711555,Out of Stock,7.0
A,3833.0,3.8649010220606863,Out of Stock,48.0
B,4000.204,3.714360689543552,In Stock,37.0
A,1962.0,1.8827437578112336,Out of Stock,30.14
C,2266.0,2.53351760549434,In Stock,6.0
A,8889.0,3.369023777761577,In Stock,7.0
D,270.0,4.585342503945959,In Stock,16.0
C,3231.0,4.696794471135064,In Stock,44.0
D,981.0,1.999054720998516,In Stock,18.0
C,8654.0,2.3945614718544013,In Stock,45.0
D,1253.0,2.837176272253285,In Stock,20.0
D,824.0,1.068409356968436,In Stock,4.0
B,3638.0,2.148976318271475,In Stock,14.0
D,740.0,1.848363102910212,Out of Stock,49.0
D,3768.0,1.2637828993988798,In Stock,40.0
D,9185.0,2.8608902854720952,Out of Stock,9.0
A,6373.0,4.607664799574657,Out of Stock,26.0
C,2408.0,3.976934215164084,Out of Stock,48.0
A,6998.0,4.864179522411147,In Stock,16.0
D,2074.0,3.324158950774632,Out of Stock,27.0
C,7533.0,3.4832033445940027,In Stock,16.02
A,206.0,3.9945536228086547,Out of Stock,24.0
A,4726.0,4.108624763502121,Out of Stock,44.0
A,5783.0,4.592684610733773,In Stock,17.0
C,1560.0,3.934529854310497,Out of Stock,31.0
A,9918.0,1.1189678825013107,In Stock,40.0
D,2030.0,3.764782582422766,Out of Stock,16.0
D,3745.0,3.774716324066122,Out of Stock,24.98
D,4900.0,3.1731064560819133,In Stock,4.0
A,5737.0,3.4568248936632897,In Stock,41.0
B,7045.0,3.570544674554767,Out of Stock,30.0
A,2748.0,2.1759963657797043,In Stock,22.0
B,4714.0,4.4524719423634656,In Stock,33.0
B,2013.0,4.005468337119451,Out of Stock,29.62
A,1394.0,2.6022322852724726,In Stock,31.0
B,7465.0,2.9185235455938123,Out of Stock,33.0
C,7701.0,2.3873298100256704,In Stock,41.0
C,4894.0,2.511933277495864,Out of Stock,33.0
A,4843.0,3.2981889767363683,Out of Stock,9.0
B,8736.0,3.0690735607768596,Out of Stock,13.0
B,9120.0,1.5070273734376616,Out of Stock,39.0
B,2427.0,2.747261368345361,Out of Stock,39.0
C,4535.0,3.7337184556971392,Out of Stock,20.0
C,2330.0,3.5882837468157835,Out of Stock,19.0
C,1218.0,1.382636404743907,In Stock,14.0
D,7142.0,4.814401443249402,In Stock,2.0
A,9622.0,3.261203946729653,In Stock,28.0
A,9258.0,1.5928309476311715,In Stock,45.0
A,5072.0,1.308485154176156,In Stock,15.0
D,3168.0,3.3568202010448833,In Stock,5.0
A,6649.0,3.6705096012590905,Out of Stock,9.0
A,7425.0,3.930987621518365,Out of Stock,24.0
D,8623.0,3.274424870172603,Out of Stock,30.0
D,4867.0,3.485588894646574,In Stock,5.0
C,3405.0,3.2177313525107145,In Stock,40.0
A,4240.0,2.993421072696437,In Stock,48.0
D,341.0,2.752335863420391,Out of Stock,21.0
D,4403.0,3.8543261570310885,In Stock,49.0
C,9457.0,1.1215115410195984,Out of Stock,23.44
D,5292.0,3.55840515256902,Out of Stock,25.0
A,4072.0,4.609600420587909,In Stock,11.0
D,4191.0,4.30544618945786,In Stock,43.0
B,3027.0,2.3142970571895,Out of Stock,0.0
D,2249.0,3.451313722412765,In Stock,49.0
B,8792.0,1.904436497070005,In Stock,18.0
C,4287.0,2.5977667620215805,Out of Stock,44.0
D,3523.0,2.500812480612023,Out of Stock,32.0
D,979.0,3.155761549546634,Out of Stock,27.0
D,7194.74,4.464205060322536,In Stock,45.0
D,614.0,3.4127148718200613,Out of Stock,28.0
D,2424.0,3.0393797248819894,Out of Stock,32.0
A,5817.0,3.1619715145318223,Out of Stock,24.0
B,9563.0,1.1032034978136416,Out of Stock,9.0
D,6712.0,3.3949271582203004,In Stock,36.0
B,2864.0,1.3749623354943838,In Stock,46.0
C,5196.0,3.5303228487154086,Out of Stock,35.0
A,8066.0,2.094705204383652,Out of Stock,21.0
D,3106.0,4.48909938227105,In Stock,34.0
D,7814.0,4.75101557951775,In Stock,23.0
D,4678.0,3.520867804304548,In Stock,42.0
D,6026.0,2.783939824342017,In Stock,40.0
C,5711.0,1.6378309012842496,Out of Stock,41.0
D,9460.0,3.2999186080605987,In Stock,34.0
B,2352.0,3.053663578619486,Out of Stock,11.0
D,5589.0,4.08549234657089,In Stock,19.0
B,894.0,3.4207365160855407,Out of Stock,17.0
C,5496.0,1.2000743349750231,Out of Stock,14.0
A,2779.0,4.35195216421794,Out of Stock,45.0
A,752.0,3.2832381058582025,In Stock,31.0
A,4745.0,3.408642943766963,In Stock,5.0
B,7978.0,3.8013183745189214,In Stock,32.0
B,6583.0,3.828275751544377,In Stock,36.0
D,4874.0,4.377569306513244,In Stock,48.0
D,8777.0,3.312599490730886,Out of Stock,27.0
C,347.0,2.2210805021094386,Out of Stock,0.0
C,3849.127167998667,2.3287034021434487,In Stock,8.0
D,7020.0,3.891771576422849,In Stock,21.0
B,1973.0,4.273512441570138,Out of Stock,17.26
C,3151.0,2.3376360680379364,Out of Stock,29.0
D,7179.0,4.194326327519928,Out of Stock,20.0
A,294.0,3.5069409718718334,In Stock,38.0
A,3449.0,3.2137178936207547,In Stock,25.0
B,3166.0,3.604810689849332,Out of Stock,20.0
D,6922.0,2.5315825332344004,In Stock,40.0
A,3695.0,3.8063643346915774,In Stock,4.0
D,5828.0,3.4070290551388633,In Stock,25.74
A,5273.0,2.4490646921936174,In Stock,26.0
C,5549.0,2.048024674542196,In Stock,19.0
A,1585.0,2.5741527893329987,In Stock,16.54
A,4676.0,1.2681833521580552,Out of Stock,19.0
A,5071.0,2.7004978855606154,Out of Stock,27.0
B,6691.0,2.121157901423228,Out of Stock,39.0
C,3065.0,2.8567469870427833,In Stock,29.0
D,3516.0,2.445588334785618,In Stock,28.0
B,1354.0,4.168446392320217,In Stock,14.0
C,879.0,3.035883164538153,In Stock,47.0
C,6503.0,4.014111463360541,In Stock,26.44
D,6397.0,4.529676871791372,Out of Stock,2.0
D,247.0,3.5691108343334217,In Stock,26.0
A,3200.0,3.6678420974623807,In Stock,31.0
D,5320.0,3.4082619062073514,In Stock,17.24
C,9076.0,3.329247337026444,In Stock,38.0
B,7930.0,2.917642981121678,Out of Stock,38.0
C,6582.0,3.1333924178827948,Out of Stock,6.0
C,9391.0,3.8640201472357,In Stock,20.0
D,4355.0,3.014266975619115,In Stock,4.0
C,4330.0,2.569388962423845,Out of Stock,5.0
A,2962.0,1.9993910779447277,Out of Stock,14.72
C,4990.0,3.354053530451088,In Stock,24.5
D,6828.0,3.9503086081116607,In Stock,29.0
A,2771.0,2.8166822764002974,Out of Stock,25.0
B,3179.0,3.1417555265724104,Out of Stock,48.0
B,2763.0,2.104523103962012,In Stock,16.0
A,2224.0,2.524511941919957,Out of Stock,25.0
B,6786.0,4.778414495158703,Out of Stock,35.0
A,1640.0,2.1624452823549625,Out of Stock,36.0
D,5103.0,2.812449158771199,In Stock,3.0
A,3946.0,3.076960129851312,Out of Stock,19.0
B,4973.24321067821,2.8780645299042305,Out of Stock,17.0
C,475.0,2.9807743239724402,In Stock,20.0
C,5682.0,2.5521964466182583,Out of Stock,6.0
A,4735.251428571429,2.0269975923719152,In Stock,29.0
C,3208.0,1.7559539744236554,Out of Stock,30.0
C,7241.0,2.765317302940529,In Stock,24.12
A,3798.0,2.4740163296621627,In Stock,16.46
C,1450.0,3.681593384350942,In Stock,4.0
C,9312.0,3.195991805881003,Out of Stock,36.0
A,6333.0,2.6003250446458672,In Stock,41.0
A,6894.0,2.997893820621304,Out of Stock,45.0
D,800.0,2.041203499213701,Out of Stock,26.0
B,5001.0,2.7532778540163134,Out of Stock,18.0
C,1358.0,1.5106161458925813,In Stock,29.0
D,7104.0,3.635080975809278,In Stock,47.0
A,649.0,4.435194415432115,In Stock,25.62
C,9209.0,3.60590484556508,In Stock,21.0
C,6761.71,1.078890043271176,Out of Stock,21.0
C,4521.0,3.1037204998030266,Out of Stock,6.0
A,2047.0,2.8717484552718373,In Stock,42.0
C,1277.0,1.1596368501207963,In Stock,15.0
D,1697.0,2.276089036005102,Out of Stock,34.0
D,1198.0,2.2218840544250744,In Stock,40.0
B,2449.0,2.9507726516775414,In Stock,44.0
B,1243.0,2.6494103448523223,In Stock,45.0
D,1090.0,2.5695443008031997,Out of Stock,40.0
C,4751.0,2.182610294595057,In Stock,16.0
D,9562.0,3.184249314306506,Out of Stock,26.98
B,2892.0,4.237935914472176,Out of Stock,34.0
A,3810.0,3.710017320124827,Out of Stock,27.38
C,9502.0,3.0096361176944195,In Stock,44.0
A,3658.0,3.971626350415578,In Stock,3.0
D,5271.0,3.41348378152788,Out of Stock,25.0
B,8450.0,1.9836253034792368,In Stock,11.0
D,8465.0,1.7818961887580804,In Stock,31.94
B,7708.0,3.315785335982332,Out of Stock,18.06
D,8158.0,4.6568887360943645,In Stock,20.0
B,5371.0,2.9896553721900654,Out of Stock,17.0
A,2865.0,1.9039091702723387,Out of Stock,23.0
B,7038.0,1.8861921034173923,In Stock,13.0
D,4887.0,2.211875155548744,Out of Stock,18.0
D,9441.0,3.05557835006596,Out of Stock,32.0
B,2804.0,1.093120035659791,Out of Stock,42.0
A,5520.0,2.3679996536168755,In Stock,47.0
C,403.0,4.828010403935677,Out of Stock,20.0
A,5048.0,3.1191538080114083,Out of Stock,28.0
A,5249.8,3.5766317058627277,In Stock,46.0
C,1526.0,3.7498308204096777,Out of Stock,45.0
B,4715.0,4.057045455412436,Out of Stock,30.0
C,3163.0,1.930078186435462,In Stock,0.0
A,4560.2103333333325,3.4968150717022413,Out of Stock,46.0
